Simulation, Step, Columns, Integers, Rows, Non-Zeros, UC-Time, ST-Time
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_22 ) Log.txt,7, 1076674, 8112, 256010, 32457578,  00:01:54.0,  00:10:16.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_22 ) Log.txt,8, 1076674, 8112, 256010, 32457578,  00:01:34.8,  00:10:05.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_22 ) Log.txt,9, 1076674, 8112, 256010, 32457578,  00:01:32.9,  00:09:37.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_22 ) Log.txt,10, 1076674, 8112, 256010, 32457578,  00:01:31.8,  00:10:08.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_22 ) Log.txt,11, 1076674, 8112, 256010, 32457578,  00:01:31.1,  00:09:38.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_22 ) Log.txt,12, 1076674, 8112, 256010, 32457578,  00:01:55.2,  00:10:24.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_22 ) Log.txt,13, 1076674, 8112, 256010, 32457578,  00:01:29.1,  00:09:10.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_NT_22 ) Log.txt,14, 1076674, 8112, 256010, 32457578,  00:01:37.2,  00:09:29.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_20 ) Log.txt,1, 3737132, 21408, 424162, 244059217,  00:14:33.8,  01:49:42.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_20 ) Log.txt,2, 3903060, 21408, 590090, 244391080,  00:37:49.0,  02:55:57.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_20 ) Log.txt,3, 3903060, 21408, 590090, 244391080,  00:49:41.1,  02:55:48.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_20 ) Log.txt,4, 3903060, 21408, 590090, 244391080, ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_20 ) Log.txt,5, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_20 ) Log.txt,6, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_20 ) Log.txt,7, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_20 ) Log.txt,8, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_20 ) Log.txt,9, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_20 ) Log.txt,10, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_20 ) Log.txt,11, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_20 ) Log.txt,12, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_20 ) Log.txt,13, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_20 ) Log.txt,14, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_05 ) Log.txt,1, 1103698, 10128, 289521, 32599019,  00:01:47.3,  00:09:38.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_05 ) Log.txt,2, 1129178, 10128, 315001, 32650344,  00:01:42.8,  00:13:09.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_05 ) Log.txt,3, 1129178, 10128, 315001, 32650346,  00:01:44.7,  00:12:40.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_05 ) Log.txt,4, 1129178, 10128, 315001, 32650345,  00:01:43.2,  00:12:33.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_05 ) Log.txt,5, 1129178, 10128, 315001, 32650343,  00:01:40.5,  00:12:23.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_05 ) Log.txt,6, 1129178, 10128, 315001, 32650345,  00:01:40.8,  00:12:21.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_05 ) Log.txt,7, 1129178, 10128, 315001, 32650346,  00:02:19.1,  00:12:55.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_05 ) Log.txt,8, 1129178, 10128, 315001, 32650340,  00:01:51.1,  00:12:16.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_05 ) Log.txt,9, 1129178, 10128, 315001, 32650346,  00:01:49.5,  00:12:30.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_05 ) Log.txt,10, 1129178, 10128, 315001, 32650346,  00:01:36.3,  00:12:22.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_05 ) Log.txt,11, 1129178, 10128, 315001, 32650346,  00:01:41.7,  00:12:27.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_05 ) Log.txt,12, 1129178, 10128, 315001, 32650346,  00:01:39.0,  00:12:22.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_05 ) Log.txt,13, 1129178, 10128, 315001, 32650335,  00:02:16.3,  00:12:55.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_05 ) Log.txt,14, 1129178, 10128, 315001, 32650289,  00:01:38.8,  00:12:24.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_SPP_27 ) Log.txt,1, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_08 ) Log (1).txt,1, 3754184, 24192, 448961, 244127198,  00:24:49.8,  02:08:26.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_08 ) Log (1).txt,2, 3920112, 24192, 614889, 244459060,  00:42:51.1,  03:38:43.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_08 ) Log (1).txt,3, 3920112, 24192, 614889, 244459060,  01:51:42.5,  04:37:19.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_08 ) Log (1).txt,4, 3920112, 24192, 614889, 244459060,  00:41:46.2,  03:34:54.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_08 ) Log (1).txt,5, 3920112, 24192, 614889, 244459060,  00:50:00.2,  03:48:41.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_08 ) Log (1).txt,6, 3920112, 24192, 614889, 244459060,  01:05:32.2,  03:49:46.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_08 ) Log (1).txt,7, 3920112, 24192, 614889, 244459060,  01:13:22.6,  03:38:41.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_08 ) Log (1).txt,8, 3920112, 24192, 614889, 244459060,  01:20:09.3,  03:52:14.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_08 ) Log (1).txt,9, 3920112, 24192, 614889, 244459060,  00:54:22.0,  03:18:40.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_08 ) Log (1).txt,10, 3920112, 24192, 614889, 244459060,  00:46:20.3,  03:11:18.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_08 ) Log (1).txt,11, 3920112, 24192, 614889, 244459060,  00:46:16.5,  03:16:07.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_08 ) Log (1).txt,12, 3920112, 24192, 614889, 244459060,  00:36:46.1,  03:09:31.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_08 ) Log (1).txt,13, 3920112, 24192, 614889, 244459060,  01:08:04.9,  03:37:10.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_SE_08 ) Log (1).txt,14, 3920112, 24192, 614889, 244459060,  01:15:17.0,  03:48:05.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_22 ) Log.txt,1, 1103026, 10104, 288989, 32571456,  00:01:23.8,  00:06:00.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_22 ) Log.txt,2, 1128478, 10104, 314441, 32622729,  00:01:44.0,  00:10:05.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_22 ) Log.txt,3, 1128478, 10104, 314441, 32622730,  00:01:47.4,  00:09:45.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_22 ) Log.txt,4, 1128478, 10104, 314441, 32622730,  00:01:44.7,  00:09:52.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_22 ) Log.txt,5, 1128478, 10104, 314441, 32622730,  00:01:44.8,  00:09:40.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_22 ) Log.txt,6, 1128478, 10104, 314441, 32622730,  00:01:40.2,  00:10:22.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_22 ) Log.txt,7, 1128478, 10104, 314441, 32622730,  00:02:16.3,  00:10:48.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_22 ) Log.txt,8, 1128478, 10104, 314441, 32622730,  00:01:52.4,  00:10:33.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_22 ) Log.txt,9, 1128478, 10104, 314441, 32622730,  00:01:37.6,  00:10:06.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_22 ) Log.txt,10, 1128478, 10104, 314441, 32622730,  00:01:42.1,  00:10:25.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_22 ) Log.txt,11, 1128478, 10104, 314441, 32622730,  00:01:41.2,  00:10:11.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_22 ) Log.txt,12, 1128478, 10104, 314441, 32622730,  00:02:14.3,  00:10:56.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_22 ) Log.txt,13, 1128478, 10104, 314441, 32622730,  00:01:39.9,  00:10:10.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_22 ) Log.txt,14, 1128478, 10104, 314441, 32622730,  00:01:52.4,  00:10:25.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_25 ) Log.txt,1, 1079562, 13392, 310608, 32605401,  00:01:49.5,  00:06:32.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_25 ) Log.txt,2, 1105014, 13392, 336060, 32656405,  00:03:07.3,  00:11:40.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_25 ) Log.txt,3, 1105014, 13392, 336060, 32656405,  00:02:44.2,  00:11:15.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_25 ) Log.txt,4, 1105014, 13392, 336060, 32656405,  00:02:16.7,  00:10:51.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_25 ) Log.txt,5, 1105014, 13392, 336060, 32656405,  00:02:42.4,  00:10:39.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_25 ) Log.txt,6, 1105014, 13392, 336060, 32656405,  00:02:17.7,  00:10:33.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_25 ) Log.txt,7, 1105014, 13392, 336060, 32656405,  00:02:04.7,  00:10:13.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_25 ) Log.txt,8, 1105014, 13392, 336060, 32656405,  01:20:18.8,  01:28:30.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_25 ) Log.txt,9, 1105014, 13392, 336060, 32656405,  00:02:16.4,  00:10:07.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_25 ) Log.txt,10, 1105014, 13392, 336060, 32656405,  00:02:36.9,  00:10:22.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_25 ) Log.txt,11, 1105014, 13392, 336060, 32656405,  02:07:18.3,  02:15:22.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_25 ) Log.txt,12, 1105014, 13392, 336060, 32656405,  00:02:08.9,  00:10:17.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_25 ) Log.txt,13, 1105014, 13392, 336060, 32656405,  00:02:13.9,  00:10:17.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAISO_25 ) Log.txt,14, 1105014, 13392, 336060, 32656405,  00:03:39.2,  00:11:37.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_30 ) Log.txt,1, 1102298, 10104, 288737, 32563872,  00:01:19.7,  00:06:07.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_30 ) Log.txt,2, 1127778, 10104, 314217, 32615198,  00:01:39.3,  00:10:24.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_30 ) Log.txt,3, 1127778, 10104, 314217, 32615198,  00:01:46.6,  00:10:13.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_30 ) Log.txt,4, 1127778, 10104, 314217, 32615196,  00:01:38.2,  00:10:42.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_30 ) Log.txt,5, 1127778, 10104, 314217, 32615198,  00:02:12.6,  00:10:48.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_30 ) Log.txt,6, 1127778, 10104, 314217, 32615198,  00:02:36.7,  00:11:16.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_30 ) Log.txt,7, 1127778, 10104, 314217, 32615198,  00:02:15.5,  00:10:19.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_30 ) Log.txt,8, 1127778, 10104, 314217, 32615198,  00:01:40.2,  00:10:26.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_30 ) Log.txt,9, 1127778, 10104, 314217, 32615198,  00:01:36.5,  00:09:45.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_30 ) Log.txt,10, 1127778, 10104, 314217, 32615198,  00:01:39.9,  00:10:29.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_30 ) Log.txt,11, 1127778, 10104, 314217, 32615198,  00:02:06.9,  00:10:38.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_30 ) Log.txt,12, 1127778, 10104, 314217, 32615198,  00:01:42.6,  00:10:17.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_30 ) Log.txt,13, 1127778, 10104, 314217, 32615198,  00:01:41.5,  00:09:36.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CG_30 ) Log.txt,14, 1127778, 10104, 314217, 32615198,  00:02:18.3,  00:10:59.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_17 ) Log (1).txt,1, 3737132, 21408, 424162, 244059217,  00:20:57.8,  01:56:37.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_17 ) Log (1).txt,2, 3903060, 21408, 590090, 244391080,  00:20:02.8,  02:36:57.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_17 ) Log (1).txt,3, 3903060, 21408, 590090, 244391080,  00:36:31.3,  02:44:40.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_17 ) Log (1).txt,4, 3903060, 21408, 590090, 244391080,  00:28:23.5,  02:28:40.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_17 ) Log (1).txt,5, 3903060, 21408, 590090, 244391080,  00:54:58.7,  02:58:34.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_17 ) Log (1).txt,6, 3903060, 21408, 590090, 244391080,  00:24:46.4,  02:33:47.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_17 ) Log (1).txt,7, 3903060, 21408, 590090, 244391080,  00:22:52.9,  02:32:42.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_17 ) Log (1).txt,8, 3903060, 21408, 590090, 244391080,  00:43:42.2,  02:52:38.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_17 ) Log (1).txt,9, 3903060, 21408, 590090, 244391080,  00:40:26.2,  02:47:12.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_17 ) Log (1).txt,10, 3903060, 21408, 590090, 244391080,  00:41:51.3,  02:55:32.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_17 ) Log (1).txt,11, 3903060, 21408, 590090, 244391080,  00:27:47.6,  02:36:39.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_17 ) Log (1).txt,12, 3903060, 21408, 590090, 244391080,  00:32:20.2,  02:37:33.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_17 ) Log (1).txt,13, 3903060, 21408, 590090, 244391080,  00:41:11.6,  02:49:31.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_17 ) Log (1).txt,14, 3903060, 21408, 590090, 244391080,  00:27:14.5,  02:34:50.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_SPP_29 ) Log.txt,1, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_14 ) Log.txt,1, 3707744, 6648, 325203, 243776481,  00:12:31.9,  01:57:30.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_14 ) Log.txt,2, 3873672, 6648, 491131, 244108340,  00:18:36.4,  02:32:07.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_14 ) Log.txt,3, 3873672, 6648, 491131, 244108340,  00:20:13.0,  02:25:21.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_14 ) Log.txt,4, 3873672, 6648, 491131, 244108340,  00:24:26.8,  02:27:38.9. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_14 ) Log.txt,5, 3873672, 6648, 491131, 244108340,  00:25:56.0,  02:37:14.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_14 ) Log.txt,6, 3873672, 6648, 491131, 244108340,  00:22:58.7,  02:32:16.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_14 ) Log.txt,7, 3873672, 6648, 491131, 244108340,  00:23:32.1,  02:33:36.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_14 ) Log.txt,8, 3873672, 6648, 491131, 244108340,  00:23:11.5,  02:31:13.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_14 ) Log.txt,9, 3873672, 6648, 491131, 244108340,  00:24:12.1,  02:41:28.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_14 ) Log.txt,10, 3873672, 6648, 491131, 244108340,  00:23:18.8,  02:32:19.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_14 ) Log.txt,11, 3873672, 6648, 491131, 244108340,  00:23:30.7,  02:33:49.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_14 ) Log.txt,12, 3873672, 6648, 491131, 244108340,  00:22:42.1,  02:29:41.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_14 ) Log.txt,13, 3873672, 6648, 491131, 244108340,  00:28:20.1,  02:36:57.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_CAN_14 ) Log.txt,14, 3873672, 6648, 491131, 244108340,  00:19:44.2,  02:27:05.8. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_13 ) Log.txt,1, 3737132, 21408, 424162, 244059217,  00:14:04.0,  02:04:39.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_13 ) Log.txt,2, 3903060, 21408, 590090, 244391080,  00:22:08.6,  03:00:09.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_13 ) Log.txt,3, 3903060, 21408, 590090, 244391080,  00:40:48.5,  03:02:21.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_13 ) Log.txt,4, 3903060, 21408, 590090, 244391080,  00:24:31.1,  02:47:26.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_13 ) Log.txt,5, 3903060, 21408, 590090, 244391080,  00:30:21.1,  02:50:58.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_13 ) Log.txt,6, 3903060, 21408, 590090, 244391080,  00:27:15.0,  02:50:24.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_13 ) Log.txt,7, 3903060, 21408, 590090, 244391080,  00:42:57.0,  03:02:43.0. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_13 ) Log.txt,8, 3903060, 21408, 590090, 244391080,  00:23:55.2,  02:48:54.1. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_13 ) Log.txt,9, 3903060, 21408, 590090, 244391080,  00:29:44.8,  02:55:36.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_13 ) Log.txt,10, 3903060, 21408, 590090, 244391080,  00:25:47.7,  02:53:02.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_13 ) Log.txt,11, 3903060, 21408, 590090, 244391080,  00:34:45.8,  02:58:30.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_13 ) Log.txt,12, 3903060, 21408, 590090, 244391080, ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_13 ) Log.txt,13, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/~Model ( b_2024_base_PJM_13 ) Log.txt,14, , , , , ,  
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_11 ) Log (1).txt,1, 3737132, 21408, 424162, 244059217,  00:17:28.2,  02:18:03.2. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_11 ) Log (1).txt,2, 3903060, 21408, 590090, 244391080,  00:23:19.2,  03:18:34.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_11 ) Log (1).txt,3, 3903060, 21408, 590090, 244391080,  00:28:23.2,  03:17:21.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_11 ) Log (1).txt,4, 3903060, 21408, 590090, 244391080,  00:33:45.3,  03:30:56.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_11 ) Log (1).txt,5, 3903060, 21408, 590090, 244391080,  00:30:24.5,  03:03:04.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_11 ) Log (1).txt,6, 3903060, 21408, 590090, 244391080,  00:45:50.9,  03:09:11.6. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_11 ) Log (1).txt,7, 3903060, 21408, 590090, 244391080,  00:51:17.0,  03:05:55.4. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_11 ) Log (1).txt,8, 3903060, 21408, 590090, 244391080,  00:41:20.3,  02:59:53.3. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_11 ) Log (1).txt,9, 3903060, 21408, 590090, 244391080,  00:53:49.1,  03:18:01.7. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_11 ) Log (1).txt,10, 3903060, 21408, 590090, 244391080,  00:35:07.6,  02:54:35.5. 
/projects/PLEXOSMODEL/seams/PCM_runs/cb_log_files/Model ( b_2024_base_PJM_11 ) Log (1).txt,11, 3903060, 21408, 590090, 244391080,  00:37:31.9,  02:56:44.7. 
